token_name,default_value,source_file,tier,formula,namespace,category,concept,property,component,element,variant,state,scale,mode,collisions
$tokens-color-basic-50-40-vivid-gold-20-vivid-yellow-10-vivid-50-vivid-30-vivid-40-vivid-blue-50-vivid,false,shortcodes-color-basic.scss,system,category.concept.scale.mode,,color,gold,,,,,,50,vivid,color:category/property
$tokens-color-basic-50-40-vivid-gold-20-vivid-yellow-10-vivid-50-vivid-30-vivid-40-vivid-blue-50-50-indigo-warm,false,shortcodes-color-basic.scss,system,category.concept.scale.mode,,color,gold,,,,,,50,vivid,color:category/property
$tokens-color-basic-50-40-vivid-gold-20-vivid-yellow-10-vivid-50-vivid-30-vivid-40-vivid-blue-50-50-50-violet-warm,false,shortcodes-color-basic.scss,system,category.concept.scale.mode,,color,gold,,,,,,50,vivid,color:category/property
$tokens-color-basic-50-40-vivid-gold-20-vivid-yellow-10-vivid-50-vivid-30-vivid-40-vivid-blue-50-50-50-50-vivid-gray-cool,false,shortcodes-color-basic.scss,system,category.concept.scale.mode,,color,gold,,,,,,50,vivid,color:category/property
$tokens-color-basic-50-40-vivid-gold-20-vivid-yellow-10-vivid-50-vivid-30-vivid-40-vivid-blue-50-50-50-50-vivid,false,shortcodes-color-basic.scss,system,category.concept.scale.mode,,color,gold,,,,,,50,vivid,color:category/property
$tokens-color-basic-50-40-vivid-gold-20-vivid-yellow-10-vivid-50-vivid-30-vivid-40-vivid-blue-50-50-50-50,false,shortcodes-color-basic.scss,system,category.concept.scale.mode,,color,gold,,,,,,50,vivid,color:category/property
$tokens-color-basic-50-40-vivid-gold-20-vivid-yellow-10-vivid-50-vivid-30-vivid-40-vivid-blue-50-50-50,false,shortcodes-color-basic.scss,system,category.concept.scale.mode,,color,gold,,,,,,50,vivid,color:category/property
$tokens-color-basic-50-40-vivid-gold-20-vivid-yellow-10-vivid-50-vivid-30-vivid-40-vivid-blue-50-50,false,shortcodes-color-basic.scss,system,category.concept.scale.mode,,color,gold,,,,,,50,vivid,color:category/property
$color-red-cool-5,"get-system-color(""red-cool"", 5)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,5,,
$color-red-cool-10,"get-system-color(""red-cool"", 10)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,10,,
$color-red-cool-20,"get-system-color(""red-cool"", 20)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,20,,
$color-red-cool-30,"get-system-color(""red-cool"", 30)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,30,,
$color-red-cool-40,"get-system-color(""red-cool"", 40)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,40,,
$color-red-cool-50,"get-system-color(""red-cool"", 50)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,50,,
$color-red-cool-60,"get-system-color(""red-cool"", 60)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,60,,
$color-red-cool-70,"get-system-color(""red-cool"", 70)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,70,,
$color-red-cool-80,"get-system-color(""red-cool"", 80)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,80,,
$color-red-cool-90,"get-system-color(""red-cool"", 90)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,90,,
$color-red-cool-5v,"get-system-color(""red-cool"", 5, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,5v,,
$color-red-cool-10v,"get-system-color(""red-cool"", 10, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,10v,,
$color-red-cool-20v,"get-system-color(""red-cool"", 20, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,20v,,
$color-red-cool-30v,"get-system-color(""red-cool"", 30, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,30v,,
$color-red-cool-40v,"get-system-color(""red-cool"", 40, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,40v,,
$color-red-cool-50v,"get-system-color(""red-cool"", 50, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,50v,,
$color-red-cool-60v,"get-system-color(""red-cool"", 60, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,60v,,
$color-red-cool-70v,"get-system-color(""red-cool"", 70, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,70v,,
$color-red-cool-80v,"get-system-color(""red-cool"", 80, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,80v,,
$color-red-cool-90v,"get-system-color(""red-cool"", 90, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-cool,,,,,,90v,,
$color-red-5,"get-system-color(""red"", 5)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,5,,
$color-red-10,"get-system-color(""red"", 10)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,10,,
$color-red-20,"get-system-color(""red"", 20)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,20,,
$color-red-30,"get-system-color(""red"", 30)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,30,,
$color-red-40,"get-system-color(""red"", 40)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,40,,
$color-red-50,"get-system-color(""red"", 50)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,50,,
$color-red-60,"get-system-color(""red"", 60)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,60,,
$color-red-70,"get-system-color(""red"", 70)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,70,,
$color-red-80,"get-system-color(""red"", 80)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,80,,
$color-red-90,"get-system-color(""red"", 90)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,90,,
$color-red-5v,"get-system-color(""red"", 5, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,5v,,
$color-red-10v,"get-system-color(""red"", 10, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,10v,,
$color-red-20v,"get-system-color(""red"", 20, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,20v,,
$color-red-30v,"get-system-color(""red"", 30, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,30v,,
$color-red-40v,"get-system-color(""red"", 40, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,40v,,
$color-red-50v,"get-system-color(""red"", 50, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,50v,,
$color-red-60v,"get-system-color(""red"", 60, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,60v,,
$color-red-70v,"get-system-color(""red"", 70, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,70v,,
$color-red-80v,"get-system-color(""red"", 80, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,80v,,
$color-red-90v,"get-system-color(""red"", 90, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red,,,,,,90v,,
$color-red-warm-5,"get-system-color(""red-warm"", 5)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,5,,
$color-red-warm-10,"get-system-color(""red-warm"", 10)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,10,,
$color-red-warm-20,"get-system-color(""red-warm"", 20)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,20,,
$color-red-warm-30,"get-system-color(""red-warm"", 30)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,30,,
$color-red-warm-40,"get-system-color(""red-warm"", 40)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,40,,
$color-red-warm-50,"get-system-color(""red-warm"", 50)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,50,,
$color-red-warm-60,"get-system-color(""red-warm"", 60)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,60,,
$color-red-warm-70,"get-system-color(""red-warm"", 70)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,70,,
$color-red-warm-80,"get-system-color(""red-warm"", 80)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,80,,
$color-red-warm-90,"get-system-color(""red-warm"", 90)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,90,,
$color-red-warm-5v,"get-system-color(""red-warm"", 5, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,5v,,
$color-red-warm-10v,"get-system-color(""red-warm"", 10, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,10v,,
$color-red-warm-20v,"get-system-color(""red-warm"", 20, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,20v,,
$color-red-warm-30v,"get-system-color(""red-warm"", 30, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,30v,,
$color-red-warm-40v,"get-system-color(""red-warm"", 40, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,40v,,
$color-red-warm-50v,"get-system-color(""red-warm"", 50, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,50v,,
$color-red-warm-60v,"get-system-color(""red-warm"", 60, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,60v,,
$color-red-warm-70v,"get-system-color(""red-warm"", 70, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,70v,,
$color-red-warm-80v,"get-system-color(""red-warm"", 80, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,80v,,
$color-red-warm-90v,"get-system-color(""red-warm"", 90, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,red-warm,,,,,,90v,,
$color-orange-warm-5,"get-system-color(""orange-warm"", 5)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,5,,
$color-orange-warm-10,"get-system-color(""orange-warm"", 10)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,10,,
$color-orange-warm-20,"get-system-color(""orange-warm"", 20)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,20,,
$color-orange-warm-30,"get-system-color(""orange-warm"", 30)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,30,,
$color-orange-warm-40,"get-system-color(""orange-warm"", 40)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,40,,
$color-orange-warm-50,"get-system-color(""orange-warm"", 50)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,50,,
$color-orange-warm-60,"get-system-color(""orange-warm"", 60)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,60,,
$color-orange-warm-70,"get-system-color(""orange-warm"", 70)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,70,,
$color-orange-warm-80,"get-system-color(""orange-warm"", 80)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,80,,
$color-orange-warm-90,"get-system-color(""orange-warm"", 90)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,90,,
$color-orange-warm-5v,"get-system-color(""orange-warm"", 5, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,5v,,
$color-orange-warm-10v,"get-system-color(""orange-warm"", 10, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,10v,,
$color-orange-warm-20v,"get-system-color(""orange-warm"", 20, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,20v,,
$color-orange-warm-30v,"get-system-color(""orange-warm"", 30, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,30v,,
$color-orange-warm-40v,"get-system-color(""orange-warm"", 40, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,40v,,
$color-orange-warm-50v,"get-system-color(""orange-warm"", 50, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,50v,,
$color-orange-warm-60v,"get-system-color(""orange-warm"", 60, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,60v,,
$color-orange-warm-70v,"get-system-color(""orange-warm"", 70, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,70v,,
$color-orange-warm-80v,"get-system-color(""orange-warm"", 80, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,80v,,
$color-orange-warm-90v,"get-system-color(""orange-warm"", 90, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange-warm,,,,,,90v,,
$color-orange-5,"get-system-color(""orange"", 5)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,5,,
$color-orange-10,"get-system-color(""orange"", 10)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,10,,
$color-orange-20,"get-system-color(""orange"", 20)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,20,,
$color-orange-30,"get-system-color(""orange"", 30)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,30,,
$color-orange-40,"get-system-color(""orange"", 40)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,40,,
$color-orange-50,"get-system-color(""orange"", 50)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,50,,
$color-orange-60,"get-system-color(""orange"", 60)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,60,,
$color-orange-70,"get-system-color(""orange"", 70)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,70,,
$color-orange-80,"get-system-color(""orange"", 80)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,80,,
$color-orange-90,"get-system-color(""orange"", 90)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,90,,
$color-orange-5v,"get-system-color(""orange"", 5, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,5v,,
$color-orange-10v,"get-system-color(""orange"", 10, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,10v,,
$color-orange-20v,"get-system-color(""orange"", 20, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,20v,,
$color-orange-30v,"get-system-color(""orange"", 30, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,30v,,
$color-orange-40v,"get-system-color(""orange"", 40, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,40v,,
$color-orange-50v,"get-system-color(""orange"", 50, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,50v,,
$color-orange-60v,"get-system-color(""orange"", 60, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,60v,,
$color-orange-70v,"get-system-color(""orange"", 70, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,70v,,
$color-orange-80v,"get-system-color(""orange"", 80, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,80v,,
$color-orange-90v,"get-system-color(""orange"", 90, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,orange,,,,,,90v,,
$color-gold-5,"get-system-color(""gold"", 5)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,5,,
$color-gold-10,"get-system-color(""gold"", 10)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,10,,
$color-gold-20,"get-system-color(""gold"", 20)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,20,,
$color-gold-30,"get-system-color(""gold"", 30)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,30,,
$color-gold-40,"get-system-color(""gold"", 40)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,40,,
$color-gold-50,"get-system-color(""gold"", 50)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,50,,
$color-gold-60,"get-system-color(""gold"", 60)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,60,,
$color-gold-70,"get-system-color(""gold"", 70)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,70,,
$color-gold-80,"get-system-color(""gold"", 80)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,80,,
$color-gold-90,"get-system-color(""gold"", 90)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,90,,
$color-gold-5v,"get-system-color(""gold"", 5, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,5v,,
$color-gold-10v,"get-system-color(""gold"", 10, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,10v,,
$color-gold-20v,"get-system-color(""gold"", 20, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,20v,,
$color-gold-30v,"get-system-color(""gold"", 30, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,30v,,
$color-gold-40v,"get-system-color(""gold"", 40, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,40v,,
$color-gold-50v,"get-system-color(""gold"", 50, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,50v,,
$color-gold-60v,"get-system-color(""gold"", 60, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,60v,,
$color-gold-70v,"get-system-color(""gold"", 70, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,70v,,
$color-gold-80v,"get-system-color(""gold"", 80, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,80v,,
$color-gold-90v,"get-system-color(""gold"", 90, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,gold,,,,,,90v,,
$color-yellow-5,"get-system-color(""yellow"", 5)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,5,,
$color-yellow-10,"get-system-color(""yellow"", 10)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,10,,
$color-yellow-20,"get-system-color(""yellow"", 20)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,20,,
$color-yellow-30,"get-system-color(""yellow"", 30)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,30,,
$color-yellow-40,"get-system-color(""yellow"", 40)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,40,,
$color-yellow-50,"get-system-color(""yellow"", 50)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,50,,
$color-yellow-60,"get-system-color(""yellow"", 60)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,60,,
$color-yellow-70,"get-system-color(""yellow"", 70)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,70,,
$color-yellow-80,"get-system-color(""yellow"", 80)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,80,,
$color-yellow-90,"get-system-color(""yellow"", 90)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,90,,
$color-yellow-5v,"get-system-color(""yellow"", 5, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,5v,,
$color-yellow-10v,"get-system-color(""yellow"", 10, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,10v,,
$color-yellow-20v,"get-system-color(""yellow"", 20, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,20v,,
$color-yellow-30v,"get-system-color(""yellow"", 30, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,30v,,
$color-yellow-40v,"get-system-color(""yellow"", 40, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,40v,,
$color-yellow-50v,"get-system-color(""yellow"", 50, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,50v,,
$color-yellow-60v,"get-system-color(""yellow"", 60, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,60v,,
$color-yellow-70v,"get-system-color(""yellow"", 70, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,70v,,
$color-yellow-80v,"get-system-color(""yellow"", 80, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,80v,,
$color-yellow-90v,"get-system-color(""yellow"", 90, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,yellow,,,,,,90v,,
$color-green-warm-5,"get-system-color(""green-warm"", 5)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,5,,
$color-green-warm-10,"get-system-color(""green-warm"", 10)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,10,,
$color-green-warm-20,"get-system-color(""green-warm"", 20)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,20,,
$color-green-warm-30,"get-system-color(""green-warm"", 30)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,30,,
$color-green-warm-40,"get-system-color(""green-warm"", 40)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,40,,
$color-green-warm-50,"get-system-color(""green-warm"", 50)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,50,,
$color-green-warm-60,"get-system-color(""green-warm"", 60)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,60,,
$color-green-warm-70,"get-system-color(""green-warm"", 70)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,70,,
$color-green-warm-80,"get-system-color(""green-warm"", 80)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,80,,
$color-green-warm-90,"get-system-color(""green-warm"", 90)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,90,,
$color-green-warm-5v,"get-system-color(""green-warm"", 5, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,5v,,
$color-green-warm-10v,"get-system-color(""green-warm"", 10, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,10v,,
$color-green-warm-20v,"get-system-color(""green-warm"", 20, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,20v,,
$color-green-warm-30v,"get-system-color(""green-warm"", 30, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,30v,,
$color-green-warm-40v,"get-system-color(""green-warm"", 40, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,40v,,
$color-green-warm-50v,"get-system-color(""green-warm"", 50, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,50v,,
$color-green-warm-60v,"get-system-color(""green-warm"", 60, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,60v,,
$color-green-warm-70v,"get-system-color(""green-warm"", 70, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,70v,,
$color-green-warm-80v,"get-system-color(""green-warm"", 80, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,80v,,
$color-green-warm-90v,"get-system-color(""green-warm"", 90, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-warm,,,,,,90v,,
$color-green-5,"get-system-color(""green"", 5)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,5,,
$color-green-10,"get-system-color(""green"", 10)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,10,,
$color-green-20,"get-system-color(""green"", 20)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,20,,
$color-green-30,"get-system-color(""green"", 30)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,30,,
$color-green-40,"get-system-color(""green"", 40)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,40,,
$color-green-50,"get-system-color(""green"", 50)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,50,,
$color-green-60,"get-system-color(""green"", 60)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,60,,
$color-green-70,"get-system-color(""green"", 70)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,70,,
$color-green-80,"get-system-color(""green"", 80)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,80,,
$color-green-90,"get-system-color(""green"", 90)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,90,,
$color-green-5v,"get-system-color(""green"", 5, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,5v,,
$color-green-10v,"get-system-color(""green"", 10, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,10v,,
$color-green-20v,"get-system-color(""green"", 20, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,20v,,
$color-green-30v,"get-system-color(""green"", 30, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,30v,,
$color-green-40v,"get-system-color(""green"", 40, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,40v,,
$color-green-50v,"get-system-color(""green"", 50, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,50v,,
$color-green-60v,"get-system-color(""green"", 60, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,60v,,
$color-green-70v,"get-system-color(""green"", 70, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,70v,,
$color-green-80v,"get-system-color(""green"", 80, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,80v,,
$color-green-90v,"get-system-color(""green"", 90, ""vivid"")",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green,,,,,,90v,,
$color-green-cool-5,"get-system-color(""green-cool"", 5)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-cool,,,,,,5,,
$color-green-cool-10,"get-system-color(""green-cool"", 10)",shortcodes-color-system.scss,system,namespace.concept.scale,color,,green-cool,,,,,,10,,
